index_original,y_test_log,y_pred_log,y_test_euro,y_pred_euro,error_euro,error_percent
6234,6.215207918494159,5.230413358593812,499.29999999999995,185.87003189117115,-313.4299681088288,-62.77387704963525
408,5.442287831958068,4.179254686525099,229.97000000000006,64.31715331341157,-165.65284668658848,-72.03237234708372
5333,6.398511736398798,5.081068270673759,599.95,159.94589790818858,-440.00410209181143,-73.34012869269296
5925,3.177637076851603,5.466588918521978,22.99,235.65157660771635,212.66157660771634,925.0177320909803
763,5.707077041605631,4.360693663600534,299.98999999999995,77.31143738053072,-222.67856261946923,-74.22866182855071
2577,5.075111313280621,4.9518822674663125,158.99000000000004,140.44094320667287,-18.549056793327168,-11.666807216382894
996,3.889572876590554,4.07586123955724,47.89,57.90118678214838,10.011186782148378,20.904545379303357
1483,6.552493621597604,4.48880864186939,699.9899999999999,88.01533354094829,-611.9746664590516,-87.42620129702591
5608,6.21658614080582,5.1726085726804625,499.9900000000002,175.37432316355623,-324.615676836444,-64.92443385596589
2057,3.295466427029913,4.966029057629676,25.98999999999999,142.45609893541805,116.46609893541806,448.1188877853716
2423,8.006367567650246,5.389009932410654,2998.9999999999977,217.98646678628265,-2781.013533213715,-92.73136156097756
1565,4.955756632586266,5.231790110547825,140.98999999999998,186.12748275504848,45.137482755048495,32.01466966100327
2970,5.262690188904886,4.047942844006133,192.0,56.279502889299536,-135.72049711070048,-70.68775891182317
4288,3.931041011263908,3.5388383727266275,49.96000000000001,33.42690472294434,-16.533095277055665,-33.092664685860015
743,2.0001277349601105,2.6872504387187544,6.390000000000001,13.691225910098794,7.301225910098793,114.26018638652258
3350,2.39698576841553,3.35164757858242,9.989999999999998,27.549732844065403,17.559732844065405,175.7731015421963
2697,2.731115474033206,3.27096092910023,14.349999999999998,25.336634826543406,10.986634826543408,76.5619151675499
1864,6.077619307306189,4.963121629825255,434.99,142.03961642445762,-292.9503835755424,-67.34646395906627
2404,4.6150215020384655,4.785863629839646,99.99,118.80478540573787,18.81478540573788,18.816667072445124
3749,4.290459441148391,4.817802857369097,71.99999999999999,122.69302079186238,50.693020791862395,70.40697332203112
828,4.0700518696530565,3.9268231794247868,57.560000000000024,49.745511944733025,-7.814488055266999,-13.57624749003995
79,4.795542580971757,4.0981946316835085,119.97000000000003,59.23144942997707,-60.73855057002296,-50.62811583731178
3904,4.262539022051294,4.617951623493697,69.99,100.28634691997145,30.296346919971455,43.286679411303695
4270,5.442374419541463,4.8496652507393465,229.9900000000001,126.69763600128051,-103.29236399871958,-44.91167615927629
3114,5.91350300563827,4.948901248702373,368.9999999999999,140.0199329325226,-228.98006706747728,-62.05421871747354
7703,2.582486978126864,3.059690303317943,12.229999999999993,20.320953111016568,8.090953111016574,66.15660761256402
6576,3.4008639927609177,4.003183729169617,28.99,53.77225275691132,24.782252756911323,85.48552175547198
1084,5.484755438853831,4.514961468002399,239.99000000000012,90.37404513006744,-149.6159548699327,-62.342578803255385
4696,2.7713379403381286,3.543980829110636,14.98,33.60439956751481,18.62439956751481,124.32843503013893
3032,2.395164274287139,3.179974816232639,9.970000000000002,23.04614797184268,13.076147971842676,131.15494455208298
5740,5.356586274672012,5.776629151923314,210.99999999999997,321.66968468370465,110.66968468370467,52.450087527822134
7715,4.820281565605037,5.358311867898115,123.00000000000003,211.36614157879364,88.36614157879362,71.84239152747448
1561,7.24493440855279,5.311888543638949,1399.9900000000005,201.73273670294444,-1198.257263297056,-85.5904158813317
